,User_ID,User_Name,Edit_Count,Registration_Date,Groups,Gender,Blocked_By,Block_Reason
14198,325844,Brian,4151,2005-07-09T08:53:06Z,"*,user,autoconfirmed",male,0,
14199,28465,Netizen,1495,2003-10-30T13:16:01Z,"extendedconfirmed,*,user,autoconfirmed",unknown,0,
14200,0,Ip:71.185.137.146,0,0,,,0,
14201,1775491,Numskll,1221,2006-07-11T20:16:11Z,"*,user,autoconfirmed",unknown,0,
14202,0,Ip:69.156.174.110,0,0,,,0,
14203,5182279,Roberto Boberto,14,2007-08-26T23:44:18Z,"*,user,autoconfirmed",unknown,372629,[[Wikipedia:Vandalism|Vandalism]]-only account: attacks
14204,0,Ip:69.217.205.59,0,0,,,0,
14205,0,Ip:204.39.82.61,0,0,,,0,
14206,68411,Neutrality,139178,2004-05-15T16:52:52Z,"sysop,*,user,autoconfirmed",male,0,
14207,3814,Someone else,8055,2002-02-25T15:51:15Z,"*,user,autoconfirmed",unknown,0,
14208,1934555,Random Article,13,2006-08-04T18:18:09Z,"*,user,autoconfirmed",unknown,21013,Spamming
14209,143106,Danthemankhan,3350,2004-11-29T07:18:29Z,"extendedconfirmed,*,user,autoconfirmed",unknown,0,
14210,542044,Koliokolio,92,2005-10-31T14:09:57Z,"*,user,autoconfirmed",unknown,0,
14211,355446,Spiderfan,41,2005-07-28T18:26:14Z,"*,user,autoconfirmed",unknown,0,
14212,93977,Visualerror,499,2004-08-16T10:02:41Z,"*,user,autoconfirmed",unknown,0,
14213,3578865,Aids information,3,2007-02-16T14:18:40Z,"*,user",unknown,0,
14214,0,Ip:70.88.202.225,0,0,,,0,
14215,10232,Glueball,248,2003-04-20T00:33:21Z,"*,user,autoconfirmed",unknown,0,
14216,1294246,Zkip,52,2006-04-21T11:48:21Z,"*,user,autoconfirmed",unknown,0,
14217,235019,Vclaw,10496,2005-04-11T20:23:17Z,"autoreviewer,*,user,autoconfirmed",unknown,0,
14218,40648,Mousomer,157,2004-01-28T15:11:20Z,"*,user,autoconfirmed",unknown,0,
14219,928743,Carboy3,198,2006-02-13T23:13:47Z,"*,user,autoconfirmed",unknown,44727,"sockpuppet of vandal (Fearboy3, Painboy3, Pinkboy7, etc)"
14220,0,Ip:200.113.117.122,0,0,,,0,
14221,358984,AnnaKucsma,75683,2005-08-29T01:21:06Z,"reviewer,*,user,autoconfirmed",unknown,0,
14222,162948,Vikramkr,287,2005-01-04T00:40:25Z,"*,user,autoconfirmed",unknown,0,
14223,0,Ip:66.183.94.108,0,0,,,0,
14224,0,Ip:76.176.221.28,0,0,,,0,
14225,0,Ip:190.21.231.95,0,0,,,0,
14226,432912,JJL,8739,2005-09-14T19:59:51Z,"extendedconfirmed,*,user,autoconfirmed",unknown,0,
14227,0,Ip:65.163.116.123,0,0,,,0,
14228,90242,Fenice,6618,2004-07-30T20:40:22Z,"*,user,autoconfirmed",unknown,0,
14229,0,Ip:70.44.42.157,0,0,,,0,
14230,0,Ip:207.62.21.2,0,0,,,0,
14231,2643895,JayJasper,47626,2006-11-02T19:58:57Z,"extendedconfirmed,*,user,autoconfirmed",unknown,10440891,Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/JayJasper]]. Please see ANI for more information.
14232,86554,Ckelsh,189,2004-07-16T02:43:28Z,"*,user,autoconfirmed",unknown,0,
14233,0,Ip:84.233.182.145,0,0,,,0,
14234,0,Ip:66.167.113.101,0,0,,,0,
14235,16168,SatyrTN,47248,2003-07-21T17:40:31Z,"sysop,*,user,autoconfirmed",unknown,0,
14236,0,Ip:217.117.80.2,0,0,,,0,
14237,0,Ip:213.122.80.155,0,0,,,0,
14238,60647,Emax,9958,2004-04-17T01:59:42Z,"*,user,autoconfirmed",unknown,0,
14239,99266,Randall Holmes,937,2004-08-31T20:22:05Z,"*,user,autoconfirmed",unknown,0,
14240,0,Ip:71.137.249.136,0,0,,,0,
14241,0,Ip:204.108.8.5,0,0,,,0,
14242,1026237,ALM scientist,7387,2006-03-04T01:42:56Z,"extendedconfirmed,reviewer,*,user,autoconfirmed",unknown,0,
14243,5460461,Masterpiece2000,13003,2007-10-01T02:48:23Z,"*,user,autoconfirmed",unknown,321557,"CheckUser block, contact ArbCom for inquires"
14244,0,Ip:67.86.44.169,0,0,,,0,
14245,638030,Poppi12,87,2005-12-05T17:30:10Z,"*,user,autoconfirmed",unknown,0,
14246,5391878,A B Pepper,161,2007-09-22T16:03:29Z,"*,user,autoconfirmed",unknown,69412,"[[Wikipedia:Vandalism|Vandalism]]: returned from a 3-month block, immediately started vandalizing"
14247,0,Ip:142.177.124.178,0,0,,,0,
14248,298337,Ugur Basak,5808,2005-06-15T08:44:20Z,"extendedconfirmed,*,user,autoconfirmed",unknown,0,
14249,0,Dhcp,0,0,,,0,
14250,2886246,Nswinton,2554,2006-11-29T14:28:42Z,"*,user,autoconfirmed",unknown,0,
14251,84186,Amicuspublilius,417,2004-07-07T01:17:03Z,"*,user,autoconfirmed",unknown,0,
14252,209153,MarSch,8532,2005-03-10T16:23:38Z,"extendedconfirmed,*,user,autoconfirmed",unknown,0,
14253,723881,Stor stark7,4163,2005-12-25T23:49:57Z,"reviewer,*,user,autoconfirmed",unknown,0,
14254,6808,Bagpuss,566,2003-01-05T06:13:00Z,"*,user,autoconfirmed",unknown,0,
14255,3125002,Indianescence,1736,2006-12-29T07:54:33Z,"*,user,autoconfirmed",unknown,0,
14256,0,Ip:84.148.175.150,0,0,,,0,
14257,732413,Blockader,608,2005-12-28T22:50:36Z,"extendedconfirmed,*,user,autoconfirmed",unknown,0,
14258,0,Ip:66.245.117.101,0,0,,,0,
14259,1266512,MotherFunctor,206,2006-04-16T23:44:09Z,"*,user,autoconfirmed",unknown,0,
14260,2444042,Phalanxes,18,2006-10-10T09:13:14Z,"*,user,autoconfirmed",unknown,0,
14261,0,Ip:68.5.64.178,0,0,,,0,
14262,4068,Elian,867,2002-09-17T22:03:18Z,"*,user,autoconfirmed",unknown,0,
14263,935974,Mingus ah um,935,2006-02-15T05:21:57Z,"*,user,autoconfirmed",unknown,0,
14264,297477,Whiteheadj,251,2005-07-28T12:53:20Z,"*,user,autoconfirmed",unknown,0,
14265,211795,Harro5,14594,2005-03-14T05:16:29Z,"extendedconfirmed,*,user,autoconfirmed",unknown,0,
14266,8246,Caid Raspa,368,2003-02-11T10:49:33Z,"*,user,autoconfirmed",unknown,0,
14267,142207,Vadakkan,2877,2004-11-27T12:20:19Z,"reviewer,*,user,autoconfirmed",unknown,0,
14268,34358,JeffC,279,2003-12-13T14:44:38Z,"*,user,autoconfirmed",unknown,0,
14269,0,Ip:66.227.218.237,0,0,,,0,
14270,111783,Silverback,6113,2004-09-30T07:04:06Z,"*,user,autoconfirmed",unknown,0,
14271,3388467,Dolphinn,162,2007-01-29T19:10:01Z,"*,user,autoconfirmed",unknown,0,
14272,762819,Dbtfz,5475,2006-01-07T17:29:01Z,"*,user,autoconfirmed",unknown,0,
14273,1759449,Denn333,240,2006-07-09T06:12:21Z,"*,user,autoconfirmed",male,0,
14274,0,Ip:212.138.113.16,0,0,,,0,
14275,0,Trweiss,0,0,,,0,
14276,0,Ip:217.88.142.177,0,0,,,0,
14277,0,Ip:82.43.176.166,0,0,,,0,
14278,0,Ip:213.202.133.234,0,0,,,0,
14279,0,Ip:12.42.212.4,0,0,,,0,
14280,166640,Plumcouch,4755,2005-01-10T23:33:04Z,"extendedconfirmed,*,user,autoconfirmed",unknown,0,
14281,0,Ip:80.221.0.132,0,0,,,0,
14282,919510,Christian Historybuff,1470,2006-02-11T19:44:36Z,"*,user,autoconfirmed",unknown,0,
14283,3915,Leandrod,20480,2002-09-09T10:29:26Z,"*,user,autoconfirmed",male,1623918,"User refuses to communicate about edits, despite repeated requests to do so over a long time period."
14284,99405,Meggar,3412,2004-09-27T02:49:07Z,"*,user,autoconfirmed",unknown,0,
14285,84606,Freestylefrappe,4471,2004-08-28T20:56:54Z,"*,user,autoconfirmed",unknown,144261,"forbidden alternate account, user is now using [[user:Ya ya ya ya ya ya]]"
14286,0,Ip:71.233.140.34,0,0,,,0,
14287,0,Ip:70.18.243.200,0,0,,,0,
14288,0,Ip:86.141.75.241,0,0,,,0,
14289,0,Ip:69.118.204.9,0,0,,,0,
14290,415293,Joan sense nick,1760,2005-09-03T01:23:49Z,"extendedconfirmed,*,user,autoconfirmed",unknown,0,
14291,0,Ip:128.2.146.37,0,0,,,0,
14292,0,Ip:169.199.159.137,0,0,,,0,
14293,0,Ip:66.4.125.11,0,0,,,0,
14294,1510874,Ideogram,11726,2006-05-26T19:54:25Z,"*,user,autoconfirmed",unknown,0,
14295,1205085,Beh-nam,8290,2006-04-05T08:21:04Z,"*,user,autoconfirmed",unknown,903149,banned for repeated edit warring and proxying for a banned user after multiple warnings
14296,86121,Rex071404,7103,2004-07-21T19:16:46Z,"*,user,autoconfirmed",unknown,111703,"Sockpuppeting to evade an ArbCom ban, general disruption."
14297,81333,Mindspillage,10665,2004-06-22T06:11:29Z,"sysop,*,user,autoconfirmed",female,0,
14298,0,Ip:83.5.33.54,0,0,,,0,
14299,50505,Steggall,563,2004-03-10T13:37:49Z,"extendedconfirmed,*,user,autoconfirmed",unknown,0,
14300,0,Ip:129.176.151.6,0,0,,,0,
14301,0,Ip:69.227.248.161,0,0,,,0,
14302,715229,Potmos,43,2005-12-22T16:12:35Z,"*,user,autoconfirmed",male,0,
14303,4978923,Landlesslikewind,44,2007-07-30T11:54:52Z,"*,user,autoconfirmed",unknown,0,
14304,0,Ip:64.194.41.57,0,0,,,0,
14305,181938,L.,909,2005-02-01T15:13:08Z,"*,user,autoconfirmed",unknown,0,
14306,748533,FunkyFly,6158,2006-01-03T10:37:02Z,"*,user,autoconfirmed",unknown,0,
14307,169591,Everton,668,2005-01-14T21:05:33Z,"*,user,autoconfirmed",unknown,0,
14308,59002,Piotrus,205124,2004-04-10T17:34:12Z,"autoreviewer,extendedconfirmed,filemover,reviewer,rollbacker,*,user,autoconfirmed",male,0,
14309,0,Ip:83.5.57.90,0,0,,,0,
14310,0,Ip:84.152.2.218,0,0,,,0,
14311,93624,Crisófilax,248,2004-08-15T00:26:39Z,"*,user,autoconfirmed",unknown,0,
14312,0,Ip:194.129.155.141,0,0,,,0,
14313,26068,Sander123,5387,2003-10-15T14:34:39Z,"extendedconfirmed,reviewer,rollbacker,*,user,autoconfirmed",male,0,
14314,0,Ip:213.18.248.47,0,0,,,0,
14315,0,15370,0,0,,,0,
14316,0,Ip:209.129.85.4,0,0,,,0,
14317,0,Ip:4.159.83.54,0,0,,,0,
14318,0,VegitaU,0,0,,,0,
14319,7265,7265,2690,2003-01-22T08:49:23Z,"*,user,autoconfirmed",unknown,9336033,banned user; see [[User:Gnetwerker]]
14320,2203121,Drew1369,97,2006-09-10T21:51:46Z,"*,user,autoconfirmed",unknown,0,
14321,1060885,Xcentaur,8846,2006-03-10T11:31:47Z,"reviewer,*,user,autoconfirmed",male,0,
14322,1740497,Freddie1988,149,2006-07-06T00:14:13Z,"*,user,autoconfirmed",unknown,0,
14323,0,Ip:65.88.65.217,0,0,,,0,
14324,0,Ip:141.154.20.239,0,0,,,0,
14325,952348,TaO!,20,2006-02-18T06:04:47Z,"*,user,autoconfirmed",unknown,0,
14326,0,Ip:70.187.200.120,0,0,,,0,
14327,157196,Pravda,105,2004-12-25T03:43:07Z,"*,user,autoconfirmed",unknown,0,
14328,0,Ip:195.241.134.97,0,0,,,0,
14329,373759,Errabee,7549,2005-08-09T19:07:13Z,"*,user,autoconfirmed",unknown,0,
14330,0,Ip:137.78.102.222,0,0,,,0,
14331,8499396,Emilyzilch,0,2008-12-10T12:00:30Z,"*,user",unknown,0,
14332,0,Ip:69.212.207.35,0,0,,,0,
14333,312449,Stenun,555,2005-07-25T14:19:39Z,"extendedconfirmed,*,user,autoconfirmed",unknown,0,
14334,90310,Evice,8558,2004-07-31T02:47:47Z,"*,user,autoconfirmed",male,0,
14335,934974,Roland Deschain,1132,2006-02-15T01:13:33Z,"*,user,autoconfirmed",unknown,0,
14336,4097,Drseudo,363,2004-07-25T06:58:53Z,"*,user,autoconfirmed",unknown,0,
14337,0,Ip:24.23.12.3,0,0,,,0,
14338,570800,All5Horizons,14,,"*,user,autoconfirmed",unknown,0,
14339,2483999,Alegreen,617,2006-10-14T22:24:16Z,"extendedconfirmed,*,user,autoconfirmed",unknown,0,
14340,0,Ip:212.85.6.26,0,0,,,0,
14341,93723,Worldtraveller,8569,2004-08-15T12:08:55Z,"*,user,autoconfirmed",unknown,0,
14342,0,Ip:81.241.240.37,0,0,,,0,
14343,2848156,Jaimeastorga2000,427,2006-11-25T10:42:42Z,"*,user,autoconfirmed",unknown,0,
14344,55547,Toytoy,8371,2004-03-28T14:25:54Z,"extendedconfirmed,reviewer,*,user,autoconfirmed",unknown,0,
14345,33188,Toiyabe,884,2003-12-04T23:32:26Z,"*,user,autoconfirmed",unknown,0,
14346,132007,Stephen Turner,9563,2004-11-09T21:15:38Z,"extendedconfirmed,*,user,autoconfirmed",unknown,0,
14347,50261,Grant65,23889,2004-03-10T07:58:10Z,"sysop,*,user,autoconfirmed",male,0,
14348,768854,Rikjoh,9,2006-01-09T14:44:31Z,"*,user",unknown,0,
14349,0,Ip:69.132.195.212,0,0,,,0,
14350,0,Ip:142.176.56.105,0,0,,,0,
14351,994244,Bharatveer,4593,2006-02-26T13:14:05Z,"*,user,autoconfirmed",unknown,217750,Community banned
14352,0,Ip:213.6.55.216,0,0,,,0,
14353,0,Ip:71.97.21.143,0,0,,,0,
14354,0,St jimmy,0,0,,,0,
14355,0,Ip:Hank Ramsey,0,0,,,0,
14356,0,Ip:206.126.163.20,0,0,,,0,
14357,1993829,Jeff Root,18,2006-08-13T09:23:21Z,"*,user,autoconfirmed",unknown,0,
14358,217964,Ghepeu,4997,2005-03-22T11:37:19Z,"*,user,autoconfirmed",male,0,
14359,0,Ip:208.127.64.127,0,0,,,0,
14360,70142,Ukexpat,110782,2005-09-13T19:35:46Z,"autoreviewer,extendedconfirmed,extendedmover,filemover,patroller,reviewer,rollbacker,*,user,autoconfirmed",male,0,
14361,0,Ip:62.255.236.180,0,0,,,0,
14362,213940,Heah,5076,2005-03-17T15:00:07Z,"extendedconfirmed,*,user,autoconfirmed",unknown,0,
14363,0,Ip:70.249.162.69,0,0,,,0,
14364,40472,Mikez,602,2004-01-27T19:24:35Z,"*,user,autoconfirmed",unknown,0,
14365,0,Ip:66.135.149.195,0,0,,,0,
14366,24902826,Superm401,0,2015-04-23T04:42:17Z,"*,user",unknown,0,
14367,0,Ip:199.248.173.248,0,0,,,0,
14368,26248,Pigsonthewing,206429,2003-10-16T13:22:28Z,"autoreviewer,eventcoordinator,extendedconfirmed,ipblock-exempt,patroller,reviewer,rollbacker,templateeditor,*,user,autoconfirmed",male,0,
14369,1544976,LadyJaneMay,8,2006-06-01T21:36:17Z,"*,user",unknown,0,
14370,0,Ip:142.151.171.71,0,0,,,0,
14371,967156,LDH,1443,2006-02-21T07:02:36Z,"*,user,autoconfirmed",unknown,0,
14372,32392,Sunray,36999,2003-11-29T19:21:42Z,"extendedconfirmed,reviewer,rollbacker,*,user,autoconfirmed",unknown,0,
14373,2579921,Lunokhod,3148,2006-10-26T09:44:28Z,"*,user,autoconfirmed",unknown,0,
14374,0,Ip:213.118.124.148,0,0,,,0,
14375,347762,Fenian Swine,3293,2005-07-23T23:43:14Z,"extendedconfirmed,*,user,autoconfirmed",unknown,0,
14376,0,Ip:82.153.230.130,0,0,,,0,
14377,320497,Anetode,26859,2005-07-22T00:03:15Z,"sysop,*,user,autoconfirmed",male,0,
14378,0,Ip:24.30.113.22,0,0,,,0,
14379,87439,Rjo,472,2004-08-08T21:42:11Z,"*,user,autoconfirmed",unknown,0,
14380,8627,Pseudo daoist,2262,2003-02-21T23:34:02Z,"extendedconfirmed,*,user,autoconfirmed",unknown,0,
14381,248546,DesdinovaUK,477,2005-04-25T13:04:04Z,"*,user,autoconfirmed",unknown,0,
14382,846853,AnotherBrian,47,2006-01-27T16:02:25Z,"*,user,autoconfirmed",unknown,0,
14383,4781892,Soyseñorsnibbles,362,2007-07-03T22:18:32Z,"*,user,autoconfirmed",unknown,0,
14384,306844,Neural,1199,2005-06-22T23:25:51Z,"*,user,autoconfirmed",unknown,0,
14385,0,Ip:129.100.213.230,0,0,,,0,
14386,1537695,Italo Tasso,53,2006-05-31T18:40:00Z,"*,user,autoconfirmed",unknown,0,
14387,0,Ip:204.186.20.180,0,0,,,0,
14388,0,Ip:99.245.101.239,0,0,,,0,
14389,0,Ip:71.231.111.11,0,0,,,0,
14390,0,Ip:208.222.71.17,0,0,,,0,
14391,252398,Bjmurph,147,2005-05-02T15:08:03Z,"*,user,autoconfirmed",unknown,0,
14392,1037326,Randroide,5529,2006-03-06T11:34:08Z,"*,user,autoconfirmed",unknown,0,
14393,2033328,Stiip,22,2006-08-19T00:23:10Z,"*,user,autoconfirmed",unknown,0,
14394,0,Ip:The ansible,0,0,,,0,
14395,0,Ip:66.18.42.19,0,0,,,0,
14396,161624,Igny,4699,2005-01-12T04:54:56Z,"extendedconfirmed,*,user,autoconfirmed",unknown,0,
14397,0,Ip:68.160.106.24,0,0,,,0,
14398,0,Ip:65.43.130.126,0,0,,,0,
14399,436021,Emoscopes,7300,2005-09-15T10:19:44Z,"extendedconfirmed,*,user,autoconfirmed",unknown,0,
14400,0,Ip:74.41.146.99,0,0,,,0,
14401,112081,Fox1,895,2004-10-01T00:19:58Z,"extendedconfirmed,*,user,autoconfirmed",unknown,0,
14402,3934791,Miggyb,63,2007-03-25T01:57:13Z,"*,user,autoconfirmed",unknown,0,
14403,427019,Deuar,4991,2005-09-10T15:02:35Z,"extendedconfirmed,*,user,autoconfirmed",unknown,0,
14404,3062244,Enderminh,891,2006-12-19T06:27:31Z,"extendedconfirmed,*,user,autoconfirmed",unknown,0,
14405,1470237,Moulder,1030,2006-05-20T00:12:14Z,"*,user,autoconfirmed",unknown,934377,Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/Paliku]]
14406,0,Ip:203.122.228.197,0,0,,,0,
14407,1567586,ICarriere,466,2006-06-06T01:01:25Z,"*,user,autoconfirmed",unknown,0,
14408,295,Wayne Hardman,780,2001-11-23T22:48:55Z,"extendedconfirmed,*,user,autoconfirmed",unknown,0,
14409,9471,Habj,4914,2003-03-25T18:44:58Z,"*,user,autoconfirmed",unknown,0,
14410,640068,Rsm99833,5101,2005-12-06T18:15:03Z,"*,user,autoconfirmed",unknown,0,
14411,4753069,Mexiswenson,17,2007-06-30T01:26:22Z,"*,user,autoconfirmed",unknown,0,
14412,0,Ip:217.173.59.6,0,0,,,0,
14413,0,Ip:142.59.9.52,0,0,,,0,
14414,46977,Chris Wood,168,2004-02-25T18:19:19Z,"*,user,autoconfirmed",unknown,0,
14415,1077900,CRGreathouse,12027,2006-03-13T21:33:08Z,"sysop,*,user,autoconfirmed",male,0,
14416,787487,Ramayan,456,2006-01-13T23:37:16Z,"*,user,autoconfirmed",unknown,0,
14417,10824,Wfeidt,1665,2003-05-07T17:04:59Z,"extendedconfirmed,*,user,autoconfirmed",unknown,0,
14418,4392,RTC,7102,2002-09-29T18:17:37Z,"*,user,autoconfirmed",unknown,0,
14419,0,Ip:193.171.99.108,0,0,,,0,
14420,0,Ip:203.87.64.214,0,0,,,0,
14421,1189312,RoddyYoung,1125,2006-04-02T17:25:56Z,"*,user,autoconfirmed",unknown,0,
14422,0,Ip:211.28.96.8,0,0,,,0,
14423,0,Ip:59.92.33.110,0,0,,,0,
14424,664794,B^4,69,2005-12-10T15:23:36Z,"*,user,autoconfirmed",unknown,0,
14425,0,Ip:218.208.24.235,0,0,,,0,
14426,0,Ip:24.255.43.239,0,0,,,0,
14427,112979,Irishpunktom,9733,2004-10-03T20:44:19Z,"*,user,autoconfirmed",unknown,0,
14428,0,Ip:65.54.154.151,0,0,,,0,
14429,153234,Bruce89,1910,2004-12-16T20:19:02Z,"extendedconfirmed,*,user,autoconfirmed",male,0,
14430,0,Ip:67.116.254.114,0,0,,,0,
14431,636163,TKD,23353,2005-12-05T02:09:21Z,"*,user,autoconfirmed",male,0,
14432,21834,Secretlondon,34949,2003-09-07T22:23:21Z,"sysop,*,user,autoconfirmed",unknown,0,
14433,293877,Hyperbole,2479,2005-06-10T19:41:41Z,"*,user,autoconfirmed",unknown,0,
14434,0,Ip:88.106.116.92,0,0,,,0,
14435,133728,Malo,25947,2004-11-12T05:54:20Z,"*,user,autoconfirmed",unknown,0,
14436,0,Ip:129.82.152.34,0,0,,,0,
14437,0,Ip:165.166.14.124,0,0,,,0,
14438,391259,Marcel1975,38,2005-08-18T18:37:25Z,"*,user,autoconfirmed",unknown,0,
14439,0,Ip:82.6.76.199,0,0,,,0,
14440,117110,Slvsirhc,1,2004-10-12T16:39:05Z,"*,user",unknown,0,
14441,0,Ip:165.155.128.xxx,0,0,,,0,
14442,1700694,Eamonnca1,2598,2006-06-28T18:29:27Z,"extendedconfirmed,*,user,autoconfirmed",unknown,0,
14443,1052228,Res q68,43,2006-03-08T22:35:33Z,"*,user,autoconfirmed",unknown,0,
14444,10987,Lommer,3891,2003-05-12T21:01:24Z,"extendedconfirmed,*,user,autoconfirmed",unknown,0,
14445,0,Ip:206.124.131.61,0,0,,,0,
14446,1015945,BenCawaling,155,2006-03-02T05:51:24Z,"*,user,autoconfirmed",unknown,0,
14447,603173,David Cheater,142,2005-11-23T06:05:56Z,"*,user,autoconfirmed",unknown,0,
14448,158658,Jeffrey O. Gustafson,15218,2004-12-28T10:28:07Z,"extendedconfirmed,*,user,autoconfirmed",unknown,0,
14449,339954,Morgan Leigh,2486,2005-07-19T02:51:48Z,"extendedconfirmed,reviewer,*,user,autoconfirmed",unknown,0,
14450,0,Ip:193.52.24.125,0,0,,,0,
14451,0,Ip:66.201.163.236,0,0,,,0,
14452,84023,Soupisgoodfood,267,2005-05-23T15:48:39Z,"*,user,autoconfirmed",unknown,0,
14453,888470,Lloffiwr,50,2006-02-05T23:09:21Z,"*,user,autoconfirmed",unknown,0,
14454,1325,Ortolan88,10329,2001-11-16T23:56:23Z,"sysop,*,user,autoconfirmed",male,0,
14455,1368726,Gimmetrow,45176,2006-05-03T14:08:50Z,"sysop,*,user,autoconfirmed",unknown,0,
14456,0,Ip:68.170.198.16,0,0,,,0,
14457,0,Ip:65.95.120.84,0,0,,,0,
14458,0,Ip:68.89.239.235,0,0,,,0,
14459,0,Ip:32.106.141.5,0,0,,,0,
14460,64120,Jawed,717,2004-04-30T00:09:39Z,"extendedconfirmed,*,user,autoconfirmed",unknown,0,
14461,0,Ip:200.140.39.200,0,0,,,0,
14462,171039,Trödel,20677,2005-01-17T21:31:51Z,"autoreviewer,extendedconfirmed,rollbacker,*,user,autoconfirmed",unknown,0,
14463,31635,Yacht,2894,2003-07-04T12:25:44Z,"*,user,autoconfirmed",unknown,0,
14464,18905,Tuomas,1793,2003-08-10T00:56:44Z,"*,user,autoconfirmed",unknown,0,
14465,5399,DopefishJustin,8427,2003-10-23T23:21:45Z,"extendedconfirmed,*,user,autoconfirmed",unknown,0,
14466,0,Ip:150.244.23.45,0,0,,,0,
14467,0,Ip:209.179.168.52,0,0,,,0,
14468,0,Ip:200.84.156.3,0,0,,,0,
14469,117825,Danski14,16031,2004-10-13T21:41:54Z,"autoreviewer,extendedconfirmed,*,user,autoconfirmed",unknown,0,
14470,2202495,Robert Daoust,2294,2006-09-10T20:15:35Z,"extendedconfirmed,*,user,autoconfirmed",male,0,
14471,40390,ShaunMacPherson,3043,2004-01-28T13:25:59Z,"reviewer,*,user,autoconfirmed",unknown,0,
14472,4295858,Gvharrier,276,2007-05-02T20:47:43Z,"*,user,autoconfirmed",unknown,0,
14473,1267560,Arthurian Legend,1162,2006-04-17T04:30:28Z,"*,user,autoconfirmed",unknown,0,
14474,0,Ip:128.130.148.147,0,0,,,0,
14475,0,Ip:85.216.21.153,0,0,,,0,
14476,0,Ip:203.206.183.160,0,0,,,0,
14477,522013,Jeffro77,28247,2005-10-23T06:46:24Z,"extendedconfirmed,reviewer,*,user,autoconfirmed",male,0,
14478,1175789,Pcintra,1,2006-03-30T22:22:00Z,"*,user",unknown,0,
14479,0,Ip:217.235.194.232,0,0,,,0,
14480,1635985,Zweifel,1040,2006-06-17T23:56:31Z,"extendedconfirmed,*,user,autoconfirmed",unknown,0,
14481,0,Ip:200.113.151.46,0,0,,,0,
14482,414704,LambaJan,1316,2005-09-02T16:50:04Z,"*,user,autoconfirmed",unknown,0,
14483,11820648,NRen2k5,0,2010-03-02T06:56:23Z,"*,user",unknown,0,
14484,0,Ip:69.14.142.9,0,0,,,0,
14485,4134218,Gerald Tros,22,2007-04-15T23:30:39Z,"*,user,autoconfirmed",unknown,0,
14486,223113,Sango123,26665,2005-03-29T00:31:38Z,"*,user,autoconfirmed",unknown,0,
14487,4749791,Rafa8134,32,2007-06-29T16:37:03Z,"*,user,autoconfirmed",unknown,0,
14488,0,Ip:61.9.128.xxx,0,0,,,0,
14489,24530631,Quadzilla99,0,2015-03-24T16:46:37Z,"*,user",unknown,0,
14490,0,Ip:65.24.87.21,0,0,,,0,
14491,0,Ip:169.244.254.17,0,0,,,0,
14492,0,Ip:172.191.75.23,0,0,,,0,
14493,0,Ip:83.24.194.139,0,0,,,0,
14494,688282,Monotonehell,4919,2005-12-15T16:00:43Z,"*,user,autoconfirmed",unknown,0,
14495,72040,MementoVivere,5456,2004-05-28T18:39:01Z,"extendedconfirmed,*,user,autoconfirmed",unknown,0,
14496,209209,Red King,7359,2005-03-10T18:10:55Z,"extendedconfirmed,*,user,autoconfirmed",unknown,0,
14497,0,Ip:65.81.82.154,0,0,,,0,
14498,1989752,ArsenalYoda,40,2006-08-12T16:59:04Z,"*,user,autoconfirmed",unknown,318264,"trolling, using a misleading signature to defame another user - I might reduce after reflection"
14499,2139352,Ahnung,11,2006-09-02T14:17:02Z,"*,user,autoconfirmed",unknown,0,
14500,383058,AIbaco,47,2005-08-14T06:54:06Z,"*,user,autoconfirmed",unknown,0,
14501,0,Ip:12.220.157.93,0,0,,,0,
14502,2128935,Amysrobot,33,2006-09-01T00:25:30Z,"*,user,autoconfirmed",unknown,0,
14503,773241,Gni,387,2006-01-10T17:11:32Z,"*,user,autoconfirmed",unknown,1166448,[[Wikipedia:Requests for arbitration/CAMERA lobbying#Sanctions confirmed]]
14504,6052075,LoweLeif,9,2007-12-22T05:12:10Z,"*,user",unknown,0,
14505,1633770,SlipperyN,160,2006-06-17T15:20:38Z,"*,user,autoconfirmed",unknown,0,
14506,0,Ip:68.44.30.226,0,0,,,0,
14507,3693382,Voxmea,3,2007-02-27T23:59:00Z,"*,user",unknown,0,
14508,0,Ip:137.155.206.10,0,0,,,0,
14509,22658,Mordomo,510,2003-09-15T08:31:14Z,"extendedconfirmed,*,user,autoconfirmed",unknown,0,
14510,0,Ip:213.100.53.30,0,0,,,0,
14511,2292051,Urselius,20330,2006-09-21T13:29:12Z,"extendedconfirmed,reviewer,*,user,autoconfirmed",unknown,0,
14512,583511,Kyle key,111,2005-12-06T22:24:13Z,"*,user,autoconfirmed",unknown,0,
14513,920809,Nathanrdotcom,6409,2006-02-12T01:35:04Z,"*,user,autoconfirmed",unknown,767514,"Reblocked with e-mail blocking enabled per harrassing e-mails. Banned by arbitration committee, see [[Wikipedia:Requests for arbitration/Nathanrdotcom]]"
14514,4835336,W.M. O'Quinlan,365,2007-07-11T01:21:45Z,"*,user,autoconfirmed",unknown,0,
14515,357262,Jkelly,19608,2005-08-26T00:29:46Z,"*,user,autoconfirmed",unknown,0,
